107,24032,""Laval""",Laval,16,Laval,N,N,,2,309,Nassif,,Eva,Liberal,Libéral,N,N,22
108,24032,""Laval""",Laval,16,Laval,N,N,,2,309,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,71
109,24032,""Laval""",Laval,17,Laval,N,N,,3,375,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,0
110,24032,""Laval""",Laval,17,Laval,N,N,,3,375,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,56
111,24032,""Laval""",Laval,17,Laval,N,N,,3,375,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,2
112,24032,""Laval""",Laval,17,Laval,N,N,,3,375,Malo,,Robert,Conservative,Conservateur,N,N,18
113,24032,""Laval""",Laval,17,Laval,N,N,,3,375,Nassif,,Eva,Liberal,Libéral,N,N,26
114,24032,""Laval""",Laval,17,Laval,N,N,,3,375,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,97
115,24032,""Laval""",Laval,18,Laval,N,N,,7,456,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,0
116,24032,""Laval""",Laval,18,Laval,N,N,,7,456,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,66
117,24032,""Laval""",Laval,18,Laval,N,N,,7,456,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,2
118,24032,""Laval""",Laval,18,Laval,N,N,,7,456,Malo,,Robert,Conservative,Conservateur,N,N,27
119,24032,""Laval""",Laval,18,Laval,N,N,,7,456,Nassif,,Eva,Liberal,Libéral,N,N,18
120,24032,""Laval""",Laval,18,Laval,N,N,,7,456,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,151
121,24032,""Laval""",Laval,19,Laval,N,N,,7,506,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,2
122,24032,""Laval""",Laval,19,Laval,N,N,,7,506,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,68
123,24032,""Laval""",Laval,19,Laval,N,N,,7,506,Leduc,,Jocelyne,Green Party,Parti Vert,N,N,1
124,24032,""Laval""",Laval,19,Laval,N,N,,7,506,Malo,,Robert,Conservative,Conservateur,N,N,21
125,24032,""Laval""",Laval,19,Laval,N,N,,7,506,Nassif,,Eva,Liberal,Libéral,N,N,34
126,24032,""Laval""",Laval,19,Laval,N,N,,7,506,Nunez-Melo,,José,NDP-New Democratic Party,NPD-Nouveau Parti démocratique,N,Y,138
127,24032,""Laval""",Laval,20,Laval,N,N,,6,321,Breton,,Yvon,Marxist-Leninist,Marxiste-Léniniste,N,N,1
128,24032,""Laval""",Laval,20,Laval,N,N,,6,321,Demers,,Nicole,Bloc Québécois,Bloc Québécois,Y,N,36
